row,pair,rep,variant,kind,position,slot,phase,p95_ms,p50_ms,sum_ms
P2-lifecycle,3,0,V,main,0,1,wall,8.298667000000023,7.243812999999989,364.335751
P2-lifecycle,3,0,V,main,0,1,residual,0.07862499999998818,0.05804200000000037,2.98570600000005
P2-lifecycle,3,0,V,main,1,0,construction,0.5492089999997916,0.4500630000000001,22.975088999999002
P2-lifecycle,3,0,V,main,1,0,initial,6.9541659999999865,5.877104500000087,296.20558300000005
P2-lifecycle,3,0,V,main,1,0,duplicate,4.062082999999802,3.196395999999936,166.7766249999986
P2-lifecycle,3,0,V,main,1,0,cleanup,0.17849999999998545,0.127958499999977,6.735546000000795
P2-lifecycle,3,0,V,main,1,0,actionSum,11.604457999999795,9.732021499999973,492.69284299999845
P2-lifecycle,3,0,V,main,1,0,wall,11.670666999999867,9.807917000000089,495.98258800000053
P2-lifecycle,3,0,V,main,1,0,residual,0.09204099999988102,0.06358299999999417,3.2897450000020854
P2-lifecycle,3,0,U,main,0,0,construction,0.5669579999999996,0.45556199999998626,23.259419999999807
P2-lifecycle,3,0,U,main,0,0,initial,6.760291999999936,5.745770999999991,291.74962199999953
P2-lifecycle,3,0,U,main,0,0,duplicate,3.9659169999999904,3.2423544999999763,168.73600300000015
P2-lifecycle,3,0,U,main,0,0,cleanup,0.1597910000000411,0.1279165000000262,6.560373000000197
P2-lifecycle,3,0,U,main,0,0,actionSum,11.03429200000005,9.676124499999958,490.3054179999997
P2-lifecycle,3,0,U,main,0,0,wall,11.091999999999985,9.752625000000023,493.6240420000002
P2-lifecycle,3,0,U,main,0,0,residual,0.08566599999994651,0.06329149999999117,3.3186240000005114
P2-lifecycle,3,0,U,main,1,1,construction,0.6036669999998594,0.4460624999999254,23.432543999999552
P2-lifecycle,3,0,U,main,1,1,initial,5.608208999999988,4.497375000000034,233.49292000000014
P2-lifecycle,3,0,U,main,1,1,duplicate,2.6333750000001146,1.9444369999998798,101.82720299999983
P2-lifecycle,3,0,U,main,1,1,cleanup,0.1980829999999969,0.12152100000002974,6.312998999999309
P2-lifecycle,3,0,U,main,1,1,actionSum,8.698209000000134,7.043854500000066,365.0656659999988
P2-lifecycle,3,0,U,main,1,1,wall,8.77208399999995,7.099145999999905,368.2046680000003
P2-lifecycle,3,0,U,main,1,1,residual,0.10529099999985192,0.05950000000007094,3.139002000001483
P2-lifecycle,3,1,V,main,0,1,construction,0.5167500000000018,0.45029149999999163,22.85037800000009
P2-lifecycle,3,1,V,main,0,1,initial,5.2913339999998925,4.586458499999992,231.38024799999982
P2-lifecycle,3,1,V,main,0,1,duplicate,2.5297499999999786,1.9213124999999707,99.41712299999955
P2-lifecycle,3,1,V,main,0,1,cleanup,0.22175000000004275,0.12116649999998685,6.667206000000078
P2-lifecycle,3,1,V,main,0,1,actionSum,8.06820700000003,7.125125500000053,360.31495499999954
P2-lifecycle,3,1,V,main,0,1,wall,8.152207999999973,7.184625000000068,363.3765410000004
P2-lifecycle,3,1,V,main,0,1,residual,0.0926680000000033,0.057749999999998636,3.0615860000008297
P2-lifecycle,3,1,V,main,1,0,construction,0.4883750000001328,0.40881199999989803,20.762831999999662
P2-lifecycle,3,1,V,main,1,0,initial,6.110665999999924,5.727229500000021,286.1632500000002
P2-lifecycle,3,1,V,main,1,0,duplicate,3.8189159999999447,3.2421454999998787,166.3731229999994
P2-lifecycle,3,1,V,main,1,0,cleanup,0.1512920000000122,0.11562500000002274,5.913623000000712
P2-lifecycle,3,1,V,main,1,0,actionSum,10.475041000000147,9.556604500000049,479.21282799999994
P2-lifecycle,3,1,V,main,1,0,wall,10.554833000000144,9.623041499999886,482.54433200000005
P2-lifecycle,3,1,V,main,1,0,residual,0.07745900000008987,0.06691549999982271,3.331504000000109
